"reporterCode","flowCode","partnerCode","cmdCode","CIFValue","FOBValue","primaryValue","geoAreaDescription","regional.grouping","cmdCodeDescription.x","flowCode2","cmd2Code","cmd2CodeDescription"
360,"M",156,180632,910760,NA,910760,"China","Asia","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","Import",18,"Cocoa and cocoa preparations"
360,"M",156,190110,5719999,NA,5719999,"China","Asia","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale","Import",19,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
360,"M",156,190190,5249882,NA,5249882,"China","Asia","Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901","Import",19,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
360,"M",156,190220,30473,NA,30473,"China","Asia","Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared","Import",19,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
360,"M",156,190300,3423484,NA,3423484,"China","Asia","Food preparations; tapioca and substitutes thereof, prepared from starch in the form of flakes, grains, pearls, siftings or similar","Import",19,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
360,"M",156,190420,352298,NA,352298,"China","Asia","Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals","Import",19,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
360,"M",156,190510,61332,NA,61332,"China","Asia","Food preparations; crispbread, whether or not containing cocoa","Import",19,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
360,"M",156,190531,3986568,NA,3986568,"China","Asia","Food preparations; sweet biscuits, whether or not containing cocoa","Import",19,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
360,"M",156,190532,4698251,NA,4698251,"China","Asia","Food preparations; waffles and wafers, whether or not containing cocoa","Import",19,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
360,"M",156,190590,2186591,NA,2186591,"China","Asia","Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products","Import",19,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
360,"M",156,200310,5432899,NA,5432899,"China","Asia","Vegetable preparations; mushrooms of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200410,24655065,NA,24655065,"China","Asia","Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200490,24770,NA,24770,"China","Asia","Vegetable preparations; vegetables and mixtures of vegetables (excluding potatoes), prepared or preserved otherwise than by vinegar or acetic acid, frozen","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200520,65886,NA,65886,"China","Asia","Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, not frozen","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200551,603500,NA,603500,"China","Asia","Vegetable preparations; beans, shelled, prepared or preserved otherwise than by vinegar or acetic acid, not frozen","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200559,51466,NA,51466,"China","Asia","Vegetable preparations; beans, (not shelled), prepared or preserved otherwise than by vinegar or acetic acid, not frozen","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200570,24290,NA,24290,"China","Asia","Vegetable preparations; olives, prepared or preserved otherwise than by vinegar or acetic acid, not frozen","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200580,394695,NA,394695,"China","Asia","Vegetable preparations; sweetcorn (zea mays var. saccharata), prepared or preserved otherwise than by vinegar or acetic acid, not frozen","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200599,11238661,NA,11238661,"China","Asia","Vegetable preparations; vegetables and mixtures of vegetables n.e.c. in heading no. 2005, prepared or preserved otherwise than by vinegar or acetic acid, not frozen","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200811,3134044,NA,3134044,"China","Asia","Nuts; ground-nuts, whether or not containing added sugar, other sweetening matter or spirit","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200819,9246361,NA,9246361,"China","Asia","Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground-nuts except in mixtures)","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200830,9733495,NA,9733495,"China","Asia","Fruit; citrus, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200860,412308,NA,412308,"China","Asia","Fruit; cherries, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200870,474901,NA,474901,"China","Asia","Fruit; peaches, including nectarines, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200899,12209986,NA,12209986,"China","Asia","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200939,68,NA,68,"China","Asia","Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200979,2118420,NA,2118420,"China","Asia","Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200989,3213160,NA,3213160,"China","Asia","Juice; of any single fruit, nut or vegetable n.e.c. in heading no. 2009, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,200990,58521,NA,58521,"China","Asia","Juices; mixtures of fruits or vegetables (but not nut juice), unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter","Import",20,"Preparations of vegetables, fruit, nuts or other parts of plants"
360,"M",156,210111,15980,NA,15980,"China","Asia","Extracts, essences and concentrates; of coffee, and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee","Import",21,"Miscellaneous edible preparations"
360,"M",156,210112,63702,NA,63702,"China","Asia","Preparations with a basis of extracts, essences or concentrates or with a basis of coffee","Import",21,"Miscellaneous edible preparations"
360,"M",156,210330,35086,NA,35086,"China","Asia","Mustard flour and meal and prepared mustard","Import",21,"Miscellaneous edible preparations"
360,"M",156,210390,26559967,NA,26559967,"China","Asia","Sauces and preparations therefor; mixed condiments and mixed seasonings","Import",21,"Miscellaneous edible preparations"
360,"M",156,210410,21388857,NA,21388857,"China","Asia","Soups and broths and preparations therefor","Import",21,"Miscellaneous edible preparations"
360,"M",156,210420,63852,NA,63852,"China","Asia","Homogenised composite food preparations","Import",21,"Miscellaneous edible preparations"
360,"M",156,210500,1098,NA,1098,"China","Asia","Ice cream and other edible ice; whether or not containing cocoa","Import",21,"Miscellaneous edible preparations"
360,"M",156,210690,135189898,NA,135189898,"China","Asia","Food preparations; n.e.c. in item no. 2106.10","Import",21,"Miscellaneous edible preparations"
360,"M",156,220421,174,NA,174,"China","Asia","Wine; still, in containers holding 2 litres or less","Import",22,"Beverages, spirits and vinegar"
360,"M",156,220429,82,NA,82,"China","Asia","Wine; still, in containers holding more than 10 litres","Import",22,"Beverages, spirits and vinegar"
360,"M",156,220600,102123,NA,102123,"China","Asia","Beverages, fermented; (e.g. cider, perry, mead, sake)","Import",22,"Beverages, spirits and vinegar"
360,"M",156,220720,1250,NA,1250,"China","Asia","Ethyl alcohol and other spirits; denatured, of any strength","Import",22,"Beverages, spirits and vinegar"
360,"M",156,220890,73533,NA,73533,"China","Asia","Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208","Import",22,"Beverages, spirits and vinegar"
360,"M",156,230240,80789,NA,80789,"China","Asia","Bran, sharps and other residues; of other cereals, whether or not in the form of pellets, derived from the sifting, milling or other workings thereof","Import",23,"Food industries, residues and wastes thereof; prepared animal fodder"
360,"M",156,230310,87129387,NA,87129387,"China","Asia","Residues of starch manufacture and similar residues; whether or not in the form of pellets","Import",23,"Food industries, residues and wastes thereof; prepared animal fodder"
360,"M",156,230690,1865650,NA,1865650,"China","Asia","Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of oils, n.e.c. in heading no. 2306","Import",23,"Food industries, residues and wastes thereof; prepared animal fodder"
360,"M",156,230910,52167604,NA,52167604,"China","Asia","Dog or cat food; put up for retail sale, used in animal feeding","Import",23,"Food industries, residues and wastes thereof; prepared animal fodder"
360,"M",156,240110,9861678,NA,9861678,"China","Asia","Tobacco, (not stemmed or stripped)","Import",24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body"
360,"M",156,240391,33,NA,33,"China","Asia","Tobacco; homogenised or reconstituted","Import",24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body"
360,"M",156,240399,38357,NA,38357,"China","Asia","Tobacco; other than homogenised or reconstituted or smoking","Import",24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body"
360,"M",156,240411,10640,NA,10640,"China","Asia","Products containing tobacco or reconstituted tobacco, intended for inhalation without combustion","Import",24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body"
360,"M",156,240412,31330838,NA,31330838,"China","Asia","Products containing nicotine, other than tobacco or reconstituted tobacco, intended for inhalation without combustion","Import",24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body"
360,"M",156,250100,329985,NA,329985,"China","Asia","Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water","Import",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
